"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000295371.1",2.65713714179364,-0.673278576328579,0.391934233631266,-1.71783559218765,0.0858266074915688,0.315980372650952,""
"ENSG00000310129.1",11.344730271094,-0.375948919927502,0.21889857165379,-1.71745716332084,0.0858956748501858,0.315980372650952,""
"ENSG00000232439.1",13.3106890500892,0.49248425821084,0.286764174835189,1.71738418334119,0.0859089996495836,0.315986992674085,"RPL18AP7"
"ENSG00000136381.14",1471.29058832566,-0.128694864853422,0.074944938468802,-1.71719221448151,0.0859440576007897,0.31603114635741,"IREB2"
"ENSG00000276791.1",46.6612891103173,-0.405036933972207,0.235871008114843,-1.71719677297092,0.0859432249812846,0.31603114635741,""
"ENSG00000290039.2",1.70152202851535,0.953290141298708,0.5552239120432,1.71694720025771,0.0859888196528125,0.316153341614746,""
"ENSG00000236478.2",1.99643606792785,-0.812996167775598,0.473536597033525,-1.71686026564498,0.0860047064070014,0.3161693531189,""
"ENSG00000259138.2",4.88189257268429,-0.563399809424422,0.328178460527995,-1.71674828542369,0.0860251735833297,0.316202196559076,""
"ENSG00000113575.14",663.64964613796,0.158043593856697,0.0920768511287008,1.7164313496754,0.0860831228213743,0.31637139191519,"PPP2CA"
"ENSG00000130204.14",1394.59715307439,0.155850890209186,0.0908026008399555,1.71637033265029,0.0860942829295413,0.31637139191519,"TOMM40"
"ENSG00000087053.20",678.309667510089,0.166089087979037,0.0968223620684203,1.71540008352274,0.0862719001114743,0.316451936821821,"MTMR2"
"ENSG00000088367.24",3806.99726809361,0.37983735262153,0.221346943888832,1.71602709279916,0.0861570838118793,0.316451936821821,"EPB41L1"
"ENSG00000091972.20",861.85649090323,0.290372542233187,0.169240152037046,1.71574262217412,0.0862091600222074,0.316451936821821,"CD200"
"ENSG00000100335.16",1049.4401537576,0.0866590600641917,0.0505042610413575,1.71587621078601,0.0861847016473051,0.316451936821821,"MIEF1"
"ENSG00000100433.17",312.365022844079,0.522454494660466,0.304572848157682,1.71536792534436,0.0862777921633699,0.316451936821821,"KCNK10"
"ENSG00000122674.13",149.049132195854,0.212283178627396,0.123746938044297,1.71546207108095,0.0862605436094207,0.316451936821821,"CCZ1"
"ENSG00000126226.23",458.514724433608,-0.179986314995308,0.104883573016362,-1.71605819499713,0.0861513916736746,0.316451936821821,"PCID2"
"ENSG00000134258.19",53.3988124330933,-0.390865590813901,0.227836264384215,-1.71555477294325,0.0862435623111476,0.316451936821821,"VTCN1"
"ENSG00000141456.17",1471.65173375325,0.101473313472166,0.0591482331491117,1.71557640980338,0.0862395992198711,0.316451936821821,"PELP1"
"ENSG00000244586.1",162.184481087583,-0.566668365924811,0.330197949508696,-1.71614744055183,0.0861350601726726,0.316451936821821,"WNT5A-AS1"
"ENSG00000254862.6",4.83783656808902,-0.555148332590375,0.323539407761346,-1.71586001356556,0.0861876668536046,0.316451936821821,"LGR4-AS1"
"ENSG00000284948.1",8.32810112069312,0.45979348565985,0.267984464560993,1.71574679305786,0.086208396301683,0.316451936821821,""
"ENSG00000293160.2",43.7167359045064,-0.333000613562324,0.194062442973199,-1.71594569490354,0.0861719822057957,0.316451936821821,""
"ENSG00000305936.1",10.369560778207,0.357369389786089,0.208300567373365,1.71564290146905,0.0862274212689627,0.316451936821821,""
"ENSG00000260806.2",18.5316631786891,-0.372636259935297,0.217268827060887,-1.71509307145507,0.0863281644153216,0.316594339723766,"PAPOLA-DT"
"ENSG00000286373.2",9.37325953763097,-0.501491377428882,0.292493505412756,-1.71453850478217,0.086429871719151,0.316924942212647,""
"ENSG00000171345.14",39.744588703054,-0.599187586630869,0.349490179285642,-1.71446187087605,0.0864439339539099,0.316934118375816,"KRT19"
"ENSG00000089220.6",4535.28257167296,0.151173364319647,0.0881965589424198,1.71405059485759,0.0865194342072623,0.317035170321362,"PEBP1"
"ENSG00000159322.19",456.282945885095,-0.205409809982596,0.119842206791936,-1.71400223244568,0.0865283158654537,0.317035170321362,"ADPGK"
"ENSG00000255410.3",45.8234862735432,0.349947752259126,0.204157698065441,1.71410510392292,0.0865094246112431,0.317035170321362,""
"ENSG00000260265.2",3.95890614595537,-2.07482369277792,1.21051783190496,-1.71399680210645,0.0865293131821407,0.317035170321362,"LINC02562"
"ENSG00000309723.1",5.12985816990957,-0.704148322051974,0.410806542124416,-1.71406306825249,0.0865171436131887,0.317035170321362,""
"ENSG00000243667.8",77.6122030466942,-0.223720779870258,0.130539032977523,-1.71382286789867,0.0865612622274632,0.317109851214639,"DNAAF10"
"ENSG00000198836.12",1042.36540332673,0.160472922314678,0.0936499435520256,1.71353997907676,0.0866132449086093,0.317257893875663,"OPA1"
"ENSG00000271500.1",1.81636827340998,-0.907442542337898,0.529625705093046,-1.71336574794548,0.086645273566161,0.317332816639519,""
"ENSG00000240522.1",8.1043040527549,0.397535705475297,0.232054316019651,1.71311489609025,0.086691404096707,0.317459359706079,"RPL7AP10"
"ENSG00000105499.15",76.6810446143396,0.53174435395911,0.310448972755445,1.71282368641622,0.0867449811193865,0.317570723374312,"PLA2G4C"
"ENSG00000120471.16",15.05229116199,0.388550248442965,0.226841051894937,1.71287447839434,0.086735634440423,0.317570723374312,"TP53AIP1"
"ENSG00000054611.15",446.035218591228,-0.241220162152733,0.140843518120517,-1.71268202734275,0.0867710533491572,0.317623760971141,"TBC1D22A"
"ENSG00000155313.17",395.558841651956,-0.260235917509723,0.151975604564802,-1.71235323100005,0.0868315924154742,0.317802932753312,"USP25"
"ENSG00000033627.19",3186.03447054652,0.175030422799078,0.102261773041281,1.71159190373534,0.086971901392463,0.317895375390201,"ATP6V0A1"
"ENSG00000068912.16",1041.73087658122,-0.206539508540043,0.120658118019062,-1.71177465661625,0.086938204228212,0.317895375390201,"ERLEC1"
"ENSG00000093010.16",323.109716075444,-0.438853505699987,0.256328589945522,-1.71207396643994,0.0868830383029393,0.317895375390201,"COMT"
"ENSG00000120332.18",12.0722324154733,-0.742794501009037,0.433933640582996,-1.71176979966587,0.0869390996479542,0.317895375390201,"TNN"
"ENSG00000160284.16",201.812079631965,0.290438921538255,0.169682126476553,1.71166479091943,0.0869584607159384,0.317895375390201,"SPATC1L"
"ENSG00000160392.15",334.590456626663,0.115220819560233,0.0672974241875129,1.71211336765565,0.0868757783528325,0.317895375390201,"C19orf47"
"ENSG00000224424.9",22.7536400639644,-0.316461371867311,0.184889320115712,-1.71162602398698,0.0869656092783414,0.317895375390201,"PRKAR2A-AS1"
"ENSG00000237560.10",3.88401000928363,0.888224787404062,0.518927793376203,1.711653911665,0.0869604667857557,0.317895375390201,"LINC01497"
"ENSG00000270681.1",14.0987431437922,-0.363138340104465,0.212138072541055,-1.71180182677575,0.0869331953175986,0.317895375390201,"SH3D19-AS1"
"ENSG00000271780.3",45.2188056934054,-0.272141772598002,0.158999668842114,-1.71158704027389,0.0869727982930992,0.317895375390201,""
"ENSG00000228203.9",26.0748992621404,-0.43839479323173,0.25615929644779,-1.71141473025198,0.0870045798553101,0.317969150345646,"GRASLND"
"ENSG00000179673.5",150.091511195977,-0.651746115498104,0.380878190356356,-1.71116680345577,0.087050324930232,0.318093930242859,"RPRML"
"ENSG00000066056.16",20.5393403537501,-0.572370449914697,0.334556910408828,-1.71083134769286,0.0871122509121349,0.318175110656929,"TIE1"
"ENSG00000174370.13",9.84907340665642,0.438387584196108,0.256235893050929,1.71087500262493,0.0871041900894529,0.318175110656929,"KCNJ5-AS1"
"ENSG00000178996.15",672.595861028178,0.293739230497003,0.17169273680371,1.71084249669119,0.0871101922078064,0.318175110656929,"SNX18"
"ENSG00000233246.2",3.7815446348923,-0.557478030208796,0.325871015848526,-1.71073217038709,0.0871305661017697,0.318175110656929,"PHC2-AS1"
"ENSG00000233290.5",2.24455349603364,-0.893286144291536,0.522153078337857,-1.71077444785941,0.0871227582912613,0.318175110656929,""
"ENSG00000162736.19",2233.60657353792,-0.178554370730484,0.104383894450862,-1.71055479075402,0.0871633307568847,0.318252369071981,"NCSTN"
"ENSG00000121380.13",7.94393804278892,-0.517323591727535,0.302442599671623,-1.71048520376832,0.0871761872229447,0.318256927442274,"BCL2L14"
"ENSG00000286460.1",10.844506668548,-0.354883610493922,0.207492717462393,-1.710342487361,0.0872025594218371,0.318310820352617,""
"ENSG00000255933.1",6.11478542607887,-0.548767705814389,0.320864581734073,-1.71027822032785,0.0872144372643465,0.318311797986766,"SFSWAP-AS1"
"ENSG00000306538.1",2.82078046809838,-0.741192607352632,0.43340357560838,-1.71016726456906,0.0872349471969563,0.318344276227732,""
"ENSG00000285710.1",5.11500746316942,-0.483131817001945,0.282541133471681,-1.70995214419061,0.087274722823488,0.31844704227463,""
"ENSG00000131203.13",4.65146306992355,0.729170162778818,0.426485800455913,1.70971732704661,0.0873181570752441,0.318511048724286,"IDO1"
"ENSG00000165379.15",175.294427104191,0.500052692682197,0.292495849063923,1.70960611674497,0.0873387337895898,0.318511048724286,"LRFN5"
"ENSG00000205755.13",10.8721974681593,0.636866772768787,0.372483041937496,1.70978729516405,0.0873052132114425,0.318511048724286,"CRLF2"
"ENSG00000289576.3",3.23789616536273,-0.744537887719301,0.435495558023454,-1.70963371268003,0.0873336274797292,0.318511048724286,""
"ENSG00000101680.17",836.590917669566,-0.357515366657196,0.209155530485107,-1.7093278185281,0.0873902431351357,0.31865650964703,"LAMA1"
"ENSG00000218052.8",3.39380728031498,1.30730106324494,0.764888135547708,1.7091402029773,0.0874249821403404,0.318698409166562,"ADAMTS7P4"
"ENSG00000261390.9",8.35710605235939,-0.662878028606351,0.387840454737513,-1.70915132887564,0.0874229217517588,0.318698409166562,"MAFTRR"
"ENSG00000120696.9",361.044410140348,-0.171729182920382,0.100488615325173,-1.70894167826554,0.0874617532240308,0.318759416866646,"KBTBD7"
"ENSG00000135597.20",978.190801981532,0.121837616995472,0.0712949169980853,1.70892431221631,0.0874649703865404,0.318759416866646,"REPS1"
"ENSG00000136021.20",1074.79073300164,0.140233581757711,0.0820714890095943,1.70867597810145,0.0875109861840211,0.318799987803256,"SCYL2"
"ENSG00000253106.1",33.002959696519,-0.209635604458521,0.122683622104603,-1.70874971623988,0.0874973206213021,0.318799987803256,""
"ENSG00000285952.1",34.2748578965264,0.269706386613754,0.157845050065826,1.70867814037424,0.087510585435074,0.318799987803256,""
"ENSG00000151575.16",165.857286095201,-0.275001590660441,0.160977233149405,-1.70832598672639,0.0875758720205896,0.31899397943251,"TEX9"
"ENSG00000135423.14",7.27110544446753,0.493494317562777,0.288902219024806,1.70817074105064,0.0876046658549606,0.319040265405226,"GLS2"
"ENSG00000241258.9",415.865101093747,0.147477820442538,0.0863386555808989,1.70813200009065,0.0876118524359318,0.319040265405226,"CRCP"
"ENSG00000145416.14",262.447762044689,0.357458645562772,0.209285497647599,1.70799529628503,0.0876372152609057,0.319090243135226,"MARCHF1"
"ENSG00000053747.17",33.8797666409241,-0.512253055866263,0.29994820618546,-1.7078050320112,0.087672525083494,0.319137968938786,"LAMA3"
"ENSG00000166432.17",202.717757130878,-0.29494699522364,0.17271223787071,-1.70773651514164,0.0876852434626647,0.319137968938786,"ZMAT1"
"ENSG00000167699.15",1128.97118840084,0.122660335337951,0.0718258216178992,1.70774705495862,0.0876832869222409,0.319137968938786,"GLOD4"
"ENSG00000173065.15",1168.62367335761,0.124495944630911,0.0729129749852963,1.70745940151279,0.0877366976010625,0.319282856135961,"FAM222B"
"ENSG00000236107.12",30.5999043801161,0.545356728827293,0.319461326027025,1.70711345754934,0.0878009662531982,0.319474332019102,"SCN1A-AS1"
"ENSG00000054654.20",1165.33191672382,-0.263990425025057,0.154672196859632,-1.70677361791553,0.0878641378243979,0.319534562505839,"SYNE2"
"ENSG00000197647.14",59.1470882000117,0.195577854288749,0.114577800271483,1.70694369961146,0.087832517367064,0.319534562505839,"ZNF433"
"ENSG00000251361.2",10.6417512472061,-0.794916674196296,0.465729575022309,-1.70682025971449,0.0878554655779342,0.319534562505839,""
"ENSG00000279080.1",11.1248464082982,-0.530064191504468,0.310564964349639,-1.70677395183481,0.0878640757353533,0.319534562505839,""
"ENSG00000177370.6",430.261894018332,0.118324634433392,0.0693345705397932,1.70657485165329,0.0879011027590591,0.319626596066993,"TIMM22"
"ENSG00000198842.10",4.71652207522698,-0.534136929937403,0.313000639265449,-1.7065042780453,0.0879142304820724,0.319631939680013,"STYXL2"
"ENSG00000204842.19",1169.18243864151,0.0944492663909286,0.0553736581574476,1.7056714245314,0.0880692728773533,0.320110732398037,"ATXN2"
"ENSG00000281566.5",91.778714332381,0.473433959753209,0.277555410276957,1.70572772939571,0.0880587843287225,0.320110732398037,"LINC03077"
"ENSG00000061656.12",170.107309224549,-0.461723679015384,0.270722464766847,-1.70552406654923,0.0880967276959524,0.320131795131409,"SPAG4"
"ENSG00000114353.18",6676.88941995952,0.235100734718456,0.137849850681753,1.70548414492825,0.0881041668309373,0.320131795131409,"GNAI2"
"ENSG00000134779.16",1862.54317748712,0.117232249368907,0.0687404467154576,1.70543333612852,0.0881136354535804,0.320131795131409,"TPGS2"
"ENSG00000275807.2",18.8076235513027,-0.301536132003542,0.176815581607609,-1.70537081213077,0.0881252884223489,0.320131795131409,""
"ENSG00000286093.1",6.95660653023689,-0.468708541590807,0.274849652994265,-1.70532702692038,0.0881334496718049,0.320131795131409,""
"ENSG00000205155.9",155.654617646611,-0.220424787447074,0.129265462336682,-1.70521021982623,0.0881552246585844,0.320168471912095,"PSENEN"
"ENSG00000186073.15",277.78269568222,0.275057372171402,0.16136861632424,1.7045282932756,0.0882824348855513,0.32058801553075,"CDIN1"
"ENSG00000129214.16",12.7263348809758,-0.387196851292915,0.227178927603454,-1.70436957061782,0.0883120650809748,0.32065314373263,"SHBG"
"ENSG00000176927.16",10.4294568470785,-0.411166108992543,0.241283181874289,-1.70408109590815,0.0883659377931099,0.320737839033526,"EFCAB5"
"ENSG00000186834.4",173.200190690694,-0.203473068989859,0.119402225176316,-1.70409779792127,0.08836281796632,0.320737839033526,"HEXIM1"
"ENSG00000280780.5",30.5756533365446,0.509924591892158,0.299241556227176,1.70405674372659,0.0883704867804374,0.320737839033526,"JAKMIP2-AS1"
"ENSG00000299697.1",2.44652428984805,-0.799543864839545,0.469233294265273,-1.70393677220086,0.0883929002164714,0.320776723393117,""
"ENSG00000267244.5",37.2777947415424,-0.23907986545298,0.140315726453514,-1.70387077411588,0.0884052321280471,0.320779016576849,""
"ENSG00000084093.20",681.884007837613,-0.229515537257803,0.134725044088852,-1.70358479976771,0.0884586831941423,0.320803137187011,"REST"
"ENSG00000116754.15",2516.50888543463,-0.109139935860343,0.0640580366167128,-1.70376648465477,0.0884247217087582,0.320803137187011,"SRSF11"
"ENSG00000223382.7",7.5089806881735,-0.503353479754815,0.295454786312774,-1.70365654263578,0.0884452713876294,0.320803137187011,"LINC01778"
"ENSG00000233251.9",6.12477900195386,-0.681352971752934,0.399951953363559,-1.70358705845245,0.088458260924495,0.320803137187011,""
"ENSG00000023734.12",2592.35541250544,0.113737314729371,0.0667802491632205,1.70315798689791,0.0885385066411242,0.321007701213925,"STRAP"
"ENSG00000303314.1",5.19233681029991,-0.631712004793078,0.370899988240046,-1.70318690973976,0.0885330955967921,0.321007701213925,""
"ENSG00000135365.18",1668.60652810321,0.101271094548691,0.0594631464760386,1.70309007427818,0.0885512131553207,0.321011319724901,"PHF21A"
"ENSG00000197150.14",806.121611028543,-0.122173807739775,0.0717553146385343,-1.70264472193067,0.0886345754192675,0.321233046130891,"ABCB8"
"ENSG00000274292.3",64.4750022297829,-0.28574653863818,0.167825760215644,-1.70263813058863,0.0886358096794028,0.321233046130891,""
"ENSG00000279529.3",29.2952585843241,-0.217227172168168,0.127600911831022,-1.70239514005853,0.0886813204801595,0.321355506688413,""
"ENSG00000276462.3",3.64782479297687,-0.819869753886491,0.48165094208078,-1.70220730877131,0.0887165131589593,0.321398076278962,"LINC03025"
"ENSG00000277688.2",4.67854796056235,-0.473698356323669,0.278280183383469,-1.70223531752857,0.0887112646335191,0.321398076278962,""
"ENSG00000163735.7",5.78185035360586,-1.10158375797877,0.647221689706502,-1.7020192238587,0.0887517646345172,0.321483304397484,"CXCL5"
"ENSG00000171466.11",329.046050990822,0.203582915423211,0.119627626890334,1.70180518259249,0.0887918946634956,0.321543703076087,"ZNF562"
"ENSG00000293338.1",8.09777668216523,-0.490019457849539,0.287932287919883,-1.70185657673059,0.0887822575792634,0.321543703076087,""
"ENSG00000096093.17",603.833652679861,-0.229281883465828,0.134744489324435,-1.70160490136089,0.0888294581006965,0.321590591359574,"EFHC1"
"ENSG00000122778.11",1543.86810186115,0.287539983318596,0.169001306876794,1.70140686265947,0.0888666135331428,0.321590591359574,"KIAA1549"
"ENSG00000185238.14",198.491420991916,0.106415084776515,0.0625399272464594,1.70155434235078,0.0888389426417326,0.321590591359574,"PRMT3"
"ENSG00000230026.2",3.57063910604183,0.569924996763372,0.334981815816933,1.70136099887534,0.0888752201455847,0.321590591359574,""
"ENSG00000260097.3",12.4345724354308,-0.390958903355798,0.229784788911343,-1.70141333204889,0.0888653995677068,0.321590591359574,"SPDYE6"
"ENSG00000270062.1",2.51301803616652,-0.921323603410493,0.541488743071445,-1.70146400123582,0.0888558920782458,0.321590591359574,""
"ENSG00000041353.11",142.778630086338,0.435682745492391,0.256106815069519,1.70117591511232,0.0889099590409924,0.321609932755091,"RAB27B"
"ENSG00000142188.18",508.127377199546,-0.204904856137649,0.120446869972518,-1.70120532135373,0.0889044389693875,0.321609932755091,"TMEM50B"
"ENSG00000182492.17",326.011457420706,-0.973807085217772,0.57244212917009,-1.70114503387368,0.0889157562929418,0.321609932755091,"BGN"
"ENSG00000305047.1",1.62663724702302,1.13316853266239,0.666196137885205,1.70095332023322,0.0889517529941667,0.321697693159355,""
"ENSG00000028277.23",726.257278666574,0.460113777759905,0.270667126629739,1.69992486154154,0.0891450598251673,0.321873404169925,"POU2F2"
"ENSG00000065325.14",12.2264281115272,0.828752419540453,0.487434756268592,1.70023251087943,0.0890871992924675,0.321873404169925,"GLP2R"
"ENSG00000124098.10",940.788787517192,0.207113538682329,0.121839887229981,1.69988288228951,0.0891529573354637,0.321873404169925,"FAM210B"
"ENSG00000134287.11",2638.34147737848,-0.124894673361946,0.0734559310964525,-1.70026669729298,0.0890807716193751,0.321873404169925,"ARF3"
"ENSG00000187134.15",231.051698639659,0.369555558380573,0.217394222507588,1.69993274944404,0.089143575945682,0.321873404169925,"AKR1C1"
"ENSG00000198707.18",742.883840449649,-0.184764832720702,0.108684076321159,-1.70001750923223,0.0891276321118289,0.321873404169925,"CEP290"
"ENSG00000213860.4",15.6343358013634,-0.321943345278986,0.189321091153108,-1.70051494695128,0.0890341073340112,0.321873404169925,"RPL21P75"
"ENSG00000238363.1",1.77715524360044,-0.903518825685647,0.531393804568788,-1.70028106823494,0.0890780697301059,0.321873404169925,"SNORA13"
"ENSG00000242571.1",25.5946921476421,-0.258085505216542,0.151759177137889,-1.70062535975695,0.0890133590126402,0.321873404169925,"RPL21P11"
"ENSG00000273014.1",6.26788585590277,0.434580196466155,0.255561723559509,1.70049016109786,0.0890387655253274,0.321873404169925,""
"ENSG00000287726.2",12.5941597293558,0.447796285517051,0.263344088264121,1.70042277564983,0.0890514307704459,0.321873404169925,""
"ENSG00000297670.1",16.5168977723592,-0.331082834171355,0.194761825411136,-1.69993700496721,0.0891427754010039,0.321873404169925,""
"ENSG00000310517.2",873.635577581825,-0.288555750874307,0.169742335538993,-1.69996335892303,0.0891378178507096,0.321873404169925,""
"ENSG00000295678.1",5.07526814242675,-0.560644457867806,0.329831342911616,-1.69979133249941,0.0891701824511064,0.321893205037786,""
"ENSG00000134440.13",1934.53819509266,0.0973356573982896,0.0572675638156693,1.69966471267383,0.0891940104203949,0.321924184274732,"NARS1"
"ENSG00000256897.1",5.72406660410626,-0.576023624870203,0.338912994767959,-1.69962094626848,0.0892022478000926,0.321924184274732,""
"ENSG00000148123.16",246.198228429829,0.583879175844509,0.343583997767054,1.69937825870567,0.0892479357264205,0.322029064828912,"PLPPR1"
"ENSG00000185291.13",433.883494194185,-0.213910822652694,0.125878632700092,-1.69934180300751,0.0892548004389576,0.322029064828912,"IL3RA"
"ENSG00000141968.9",4.20343939333176,0.480931333393795,0.28311810093379,1.69869510924088,0.0893766454325737,0.32242624839801,"VAV1"
"ENSG00000256092.5",22.994920773073,-0.42770722011645,0.251829158583847,-1.69840229194128,0.089431859826213,0.322582989192906,"SBNO1-AS1"
"ENSG00000189223.16",65.4098912130089,1.05526060188856,0.621532203276117,1.69783737081723,0.0895384604442557,0.322891110320772,"PAX8-AS1"
"ENSG00000290399.2",16.5082527424802,0.363972198426823,0.214375594865254,1.6978247857719,0.089540836406931,0.322891110320772,""
"ENSG00000103540.18",511.347177381992,0.159118539178113,0.0937229388848763,1.69775447794659,0.0895541109339421,0.322896509662795,"CCP110"
"ENSG00000041880.16",121.887910146788,0.24728794493691,0.145685255212061,1.69741230556899,0.0896187376966703,0.323016578547327,"PARP3"
"ENSG00000099284.15",937.98564923728,-0.24851064357628,0.146405514435755,-1.69741313729908,0.089618580560673,0.323016578547327,"MACROH2A2"
"ENSG00000164244.22",1260.33552763289,-0.253198688485079,0.14916933300962,-1.69739103458182,0.0896227564288402,0.323016578547327,"PRRC1"
"ENSG00000245857.5",2.28769191400836,-0.815944177842681,0.480800054751473,-1.6970550851215,0.0896862466776261,0.32320292128818,""
"ENSG00000116096.8",35.0754495751784,0.50355783490823,0.296749571704936,1.69691174957761,0.0897133463227285,0.323223913544069,"SPR"
"ENSG00000117155.18",483.819062227251,-0.194855018455918,0.114830024374095,-1.69689956540561,0.0897156502195852,0.323223913544069,"SSX2IP"
"ENSG00000282890.1",1.86498079338768,0.987292243801328,0.581844984174982,1.69683037691086,0.0897287339286109,0.323228576812603,"MIR548BAHG"
"ENSG00000112759.20",574.979572167618,0.213994141314481,0.126129766386672,1.69661886678237,0.0897687405236242,0.323245279608117,"SLC29A1"
"ENSG00000117593.13",187.633502246811,-0.166576748285827,0.0981815722362028,-1.6966192788712,0.0897686625641264,0.323245279608117,"DARS2"
"ENSG00000204175.7",381.827467542849,-0.396584486814536,0.233737258742169,-1.69671060980484,0.0897513858044906,0.323245279608117,"GPRIN2"
"ENSG00000135898.11",3.85352063123455,0.677665695967188,0.399475879341124,1.69638701862274,0.089812610501343,0.323360780317179,"GPR55"
"ENSG00000112159.13",1392.89114657655,-0.175465754312146,0.103458502430259,-1.69600129704591,0.08988563442831,0.323581202615674,"MDN1"
"ENSG00000274370.1",60.9443874542704,-0.316180824886327,0.186443818142472,-1.69585040703638,0.0899142135819693,0.323641590360621,""
"ENSG00000171044.11",200.495807795438,0.139509737790628,0.082270712648498,1.69573999421501,0.0899351308330653,0.323674387247329,"XKR6"
"ENSG00000151746.16",763.737798113625,0.254741673214849,0.150242123368705,1.69554095418163,0.0899728480366475,0.323767630216664,"BICD1"
"ENSG00000265218.2",14.7797290133011,-0.339470753170305,0.200233454111356,-1.69537480475922,0.0900043423643748,0.323838458609457,""
"ENSG00000108821.15",76790.4996465858,-1.11176057208464,0.655864277439222,-1.69510767749912,0.0900549960702604,0.323904513475517,"COL1A1"
"ENSG00000142892.16",447.823145352635,-0.183814615438625,0.108443358093839,-1.69502880277431,0.0900699569879031,0.323904513475517,"PIGK"
"ENSG00000176749.10",2008.93342942948,0.432140562227556,0.254921758030579,1.69518900844752,0.0900395713519336,0.323904513475517,"CDK5R1"
"ENSG00000289313.2",2.96028295218235,0.87667706789538,0.517193420694373,1.69506616445038,0.0900628699948707,0.323904513475517,"LINC01512"
"ENSG00000138376.12",143.981674363277,-0.263082506922577,0.155241026718277,-1.69467126367313,0.0901377999104012,0.324098823006947,"BARD1"
"ENSG00000294698.1",2.58355279736941,-0.737330950481551,0.43510119250227,-1.69461946597102,0.090147631916365,0.324098823006947,""
"ENSG00000119865.10",367.986922150054,0.321439912675767,0.189710557249257,1.69437018865235,0.090194960683657,0.324183958713139,"CNRIP1"
"ENSG00000302752.1",1.8434669827598,0.795354972425348,0.469398826526982,1.69441193176828,0.0901870337786937,0.324183958713139,""
"ENSG00000289094.1",19.1086644218618,0.375228807480493,0.221472911622888,1.69424244586359,0.0902192221775423,0.324228655713944,""
"ENSG00000267345.2",3.90553369089553,0.692015215464453,0.408501744549566,1.69403246056514,0.090259114956,0.32432950914137,""
"ENSG00000183801.9",68.7661787779378,-0.675954929622188,0.39903842712208,-1.69395948780489,0.0902729815646088,0.324336828142691,"OLFML1"
"ENSG00000105220.18",2424.34013735659,0.153954019392604,0.0908950989346641,1.69375490204666,0.0903118670010289,0.324349025093949,"GPI"
"ENSG00000183696.15",358.237239748434,0.442856646895952,0.261459499660462,1.6937867909602,0.0903058050165485,0.324349025093949,"UPP1"
"ENSG00000226149.7",6.87834098751545,-0.497355375606064,0.293625647809937,-1.69384173118283,0.0902953618170067,0.324349025093949,""
"ENSG00000305433.1",5.71131975031553,-0.470665720010657,0.277950280420189,-1.69334500867972,0.0903898156279135,0.324586453840275,""
"ENSG00000196204.13",212.663057332448,0.115801259895695,0.0683922869913399,1.69319180553734,0.0904189638660192,0.324606093009644,"RNF216P1"
"ENSG00000272047.5",497.372019853619,0.187926084791522,0.110987160973234,1.69322364085736,0.0904129062954935,0.324606093009644,"GTF2H5"
"ENSG00000189007.17",78.6581543557583,-0.143876764170308,0.084998501634921,-1.69269765234541,0.0905130323728553,0.3249012579951,"ADAT2"
"ENSG00000278996.2",1.62322095076961,-1.28942620422839,0.761799945899548,-1.69260474638891,0.090530727023453,0.32492223364341,""
"ENSG00000071082.12",4642.60420185175,-0.23359476654174,0.138041154950249,-1.69221104116327,0.0906057420832719,0.324971720136585,"RPL31"
"ENSG00000106113.20",66.5375914237675,0.465207862650389,0.27494687704918,1.69199180453749,0.090647536245409,0.324971720136585,"CRHR2"
"ENSG00000119720.19",330.807728072945,-0.18406895276689,0.108766755634981,-1.69232732641784,0.0905835803424262,0.324971720136585,"NRDE2"
"ENSG00000126003.7",613.687681642341,-0.181772274537013,0.107443381122811,-1.69179592672388,0.0906848905176485,0.324971720136585,"PLAGL2"
"ENSG00000128739.24",3382.08160914435,0.16373891625754,0.0967686615876888,1.69206552587446,0.0906334806521366,0.324971720136585,"SNRPN"
"ENSG00000157181.17",312.030351427181,-0.178218383582015,0.105347195933445,-1.69172403691322,0.0906986031471405,0.324971720136585,"ODR4"
"ENSG00000162298.20",1037.95888579249,-0.16424209057397,0.0970660084032013,-1.69206597938721,0.0906333941915403,0.324971720136585,"SYVN1"
"ENSG00000165617.16",597.037293095457,-0.391041755300547,0.23114843627268,-1.69173437469958,0.090696631162327,0.324971720136585,"DACT1"
"ENSG00000176834.15",98.4210223833041,0.205703138998174,0.121558333678667,1.69221749569174,0.0906045118595323,0.324971720136585,"VSIG10"
"ENSG00000196418.14",74.8745081742503,0.232471678377101,0.137407025376373,1.69184710709176,0.0906751291292543,0.324971720136585,"ZNF124"
"ENSG00000204954.11",257.441065271974,0.130652524076314,0.077209187489678,1.69218882265508,0.0906099770013595,0.324971720136585,"UQCC6"
"ENSG00000230707.3",20.4417986135215,0.533711842878642,0.31544913685494,1.69191093118784,0.0906629574468367,0.324971720136585,"HAPSTR2"
"ENSG00000270117.3",14.6775792955206,-0.371680548069774,0.219669224107371,-1.69200100551228,0.0906457819063806,0.324971720136585,""
"ENSG00000196123.14",1857.75998155402,0.255474725082808,0.151038445860325,1.6914549380299,0.090749947248781,0.325113197924974,"MATCAP1"
"ENSG00000132256.21",305.067845015074,0.207771297409389,0.122853445878442,1.69121261454049,0.0907962026040617,0.325151448118542,"TRIM5"
"ENSG00000140538.18",1589.41067144993,-0.23500122656048,0.138949740767178,-1.69126783010157,0.0907856612424503,0.325151448118542,"NTRK3"
